id_compra;nit_proveedor;codigo_producto;producto;fecha; costo_unitario ;cantidad
COM0531;800054316-5;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;03-02-25; 1.200 ;10
COM0532;800067895-0;10012;ABRAZADERA TITAN  2A2-3/8 40-36;28-08-25; 1.200 ;10
COM0533;800054316-5;10006;ABRAZADERA TITAN 3/4A1 40-12;02-06-25; 1.200 ;20
COM0534;800027158-6;12597;ADAPTADOR DE 3/4 EMT;13-01-26; 1.200 ;10
COM0535;800054316-5;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";28-04-26; 1.200 ;100
COM0536;800027158-6;11942;AGUA STOP CAUCHO GRIPLAS;04-10-25; 1.200 ;10
COM0537;800040737-0;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;28-06-25; 1.200 ;20
COM0538;800081474-6;10019;ACOPLE LAVAMANO CORTO  CARDENAS;26-08-25; 1.200 ;20
COM0539;800162948-7;10040;ALAMBRE CENTELSA N  8 VERDE;26-12-25; 1.200 ;10
COM0540;800095053-3;12177;AGUJAS PISTOLA PINTAR;30-07-25; 1.200 ;10
COM0541;800040737-0;10027;AEROGRAFO F75 400 ML DSF-1499;24-06-25; 1.200 ;10
COM0542;800054316-5;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";06-05-25; 1.200 ;20
COM0543;800013579-1;10022;ACOPLE SANITARIO CARDENAS LARGO;04-11-25; 1.200 ;100
COM0544;800027158-6;10042;ALAMBRE CENTELSA N 10 AZUL;13-10-25; 1.200 ;100
COM0545;800000000-2;11060;AGUA STOP PASTA GRIVAL;04-07-25; 1.200 ;100
COM0546;800122211-1;12597;ADAPTADOR DE 3/4 EMT;19-06-25; 1.200 ;100
COM0547;800108632-3;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;01-06-25; 1.200 ;100
COM0548;800027158-6;10050;ALAMBRE CENTELSA N 12 NEGRO;26-01-26; 1.200 ;100
COM0549;800054316-5;10002;ABRAZADERA TITAN 5/16-15/32 10-00;03-08-25; 1.200 ;100
COM0550;800027158-6;10009;ABRAZADERA TITAN 11/8A17/8  40-24;05-05-26; 1.200 ;20
COM0551;800040737-0;10025;ACRONAL  DE 1/4;02-01-25; 1.200 ;20
COM0552;800190106-7;10056;ALAMBRE CENTELSA N 14 NEGRO;13-05-26; 1.200 ;100
COM0553;800040737-0;10026;ACRONAL  DE GALON;28-06-25; 1.200 ;100
COM0554;800040737-0;10048;ALAMBRE CENTELSA N 12 AZUL;21-09-25; 1.200 ;20
COM0555;800095053-3;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;02-02-25; 1.200 ;100
COM0556;800067895-0;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;17-07-25; 1.200 ;10
COM0557;800081474-6;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";10-01-26; 1.200 ;10
COM0558;800054316-5;10009;ABRAZADERA TITAN 11/8A17/8  40-24;22-01-25; 1.200 ;20
COM0559;800067895-0;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;24-06-25; 1.200 ;10
COM0560;800081474-6;10023;ACOPLE SANITARIO CORTO CARDENAS;05-01-25; 1.200 ;50
COM0561;800000000-2;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;11-01-25; 1.200 ;20
COM0562;800054316-5;10005;ABRAZADERA TITAN 1/2A3/4  40-06;04-02-25; 1.200 ;10
COM0563;800054316-5;11071;ACOPLE LAVAMANOS GRIVAL LARGO 60;11-07-25; 1.200 ;100
COM0564;800054316-5;10048;ALAMBRE CENTELSA N 12 AZUL;27-03-26; 1.200 ;20
COM0565;800000000-2;10986;AGUA STOP ARGOLLA GERFOR 581140;20-03-26; 1.200 ;100
COM0566;800067895-0;11943;AGUA STOP PLASTGRIFOS;21-03-25; 1.200 ;50
COM0567;800176527-8;10084;AGUAMONIACO  FRASCO X 480;14-07-25; 1.200 ;20
COM0568;800000000-2;10055;ALAMBRE CENTELSA N 14 BLANCO;13-06-25; 1.200 ;100
COM0569;800081474-6;10987;AGUA STOP PINES SAPITO GERFOR 580051;30-08-25; 1.200 ;50
COM0570;800040737-0;10034;ALAMBRE PUA C16 X 400MT CORSAN;05-11-25; 1.200 ;100
COM0571;800162948-7;12242;ACOPLE SAMURAY PREMIER AMARILLO;19-10-25; 1.200 ;20
COM0572;800135790-2;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;03-02-25; 1.200 ;50
COM0573;800162948-7;10063;ALICATE FOCCI 8,5 DSF-1684;10-09-25; 1.200 ;50
COM0574;800135790-2;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;19-01-26; 1.200 ;20
COM0575;800122211-1;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;09-10-25; 1.200 ;10
COM0576;800027158-6;11943;AGUA STOP PLASTGRIFOS;08-09-25; 1.200 ;10
COM0577;800000000-2;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;31-03-26; 1.200 ;10
COM0578;800067895-0;10009;ABRAZADERA TITAN 11/8A17/8  40-24;06-03-25; 1.200 ;50
COM0579;800122211-1;10052;ALAMBRE CENTELSA N 12 VERDE;23-07-25; 1.200 ;100
COM0580;800081474-6;10013;ABRAZADERA TITAN 23/8A31/8  40-40;23-09-25; 1.200 ;100
COM0581;800135790-2;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;13-04-25; 1.200 ;50
COM0582;800081474-6;10037;ALAMBRE CENTELSA N  8 BLANCO;27-06-25; 1.200 ;100
COM0583;800149369-2;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;08-02-26; 1.200 ;10
COM0584;800108632-3;11943;AGUA STOP PLASTGRIFOS;06-08-25; 1.200 ;50
COM0585;800108632-3;10002;ABRAZADERA TITAN 5/16-15/32 10-00;29-10-25; 1.200 ;100
COM0586;800122211-1;10052;ALAMBRE CENTELSA N 12 VERDE;10-07-25; 1.200 ;10
COM0587;800000000-2;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";02-03-26; 1.200 ;100
COM0588;800135790-2;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;26-05-25; 1.200 ;20
COM0589;800054316-5;10054;ALAMBRE CENTELSA N 14 AZUL;16-08-25; 1.200 ;50
COM0590;800054316-5;10019;ACOPLE LAVAMANO CORTO  CARDENAS;27-03-25; 1.200 ;10
COM0591;800067895-0;10058;ALAMBRE CENTELSA N 14 VERDE;02-01-26; 1.200 ;50
COM0592;800176527-8;11943;AGUA STOP PLASTGRIFOS;28-09-25; 1.200 ;50
COM0593;800040737-0;10006;ABRAZADERA TITAN 3/4A1 40-12;01-05-25; 1.200 ;100
COM0594;800176527-8;12187;ACOPLE RAPIDO PISTOLA PINTAR;12-08-25; 1.200 ;10
COM0595;800108632-3;10047;ALAMBRE CENTELSA N 12 AMARILLO;09-08-25; 1.200 ;20
COM0596;800095053-3;10044;ALAMBRE CENTELSA N 10 NEGRO;11-04-26; 1.200 ;10
COM0597;800000000-2;10063;ALICATE FOCCI 8,5 DSF-1684;08-09-25; 1.200 ;10
COM0598;800013579-1;11060;AGUA STOP PASTA GRIVAL;25-10-25; 1.200 ;10
COM0599;800054316-5;10010;ABRAZADERA TITAN 11/4A2 40-28;11-05-26; 1.200 ;10
COM0600;800081474-6;10011;ABRAZADERA TITAN 13/4A21/2  40-32;27-04-26; 1.200 ;20
COM0601;800040737-0;10063;ALICATE FOCCI 8,5 DSF-1684;23-09-25; 1.200 ;50
COM0602;800162948-7;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;16-01-25; 1.200 ;10
COM0603;800027158-6;11059;AGUA STOP CAUCHO GRIVAL;21-08-25; 1.200 ;50
COM0604;800081474-6;10057;ALAMBRE CENTELSA N 14 ROJO;11-07-25; 1.200 ;20
COM0605;800176527-8;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;25-03-26; 1.200 ;100
COM0606;800067895-0;10038;ALAMBRE CENTELSA N  8 NEGRO;13-02-25; 1.200 ;100
COM0607;800108632-3;10053;ALAMBRE CENTELSA N 14 AMARILLO;29-01-26; 1.200 ;50
COM0608;800108632-3;10018;ACIDO CORRIENTE X 480;16-01-25; 1.200 ;10
COM0609;800095053-3;10016;ACEITE USA1 X 30 CC;17-02-25; 1.200 ;10
COM0610;800054316-5;11702;"ADAPTADOR MACHO DE 1"" LEO";21-03-25; 1.200 ;20
COM0611;800162948-7;10001;ABRAZADERA 1/2 ECONOMICA;15-04-26; 1.200 ;50
COM0612;800054316-5;10063;ALICATE FOCCI 8,5 DSF-1684;18-03-26; 1.200 ;20
COM0613;800040737-0;12240;ACOPLE PASTA SAMURAY ECONOMICO;04-08-25; 1.200 ;20
COM0614;800013579-1;10035;ALAMBRE CENTELSA N  8 AMARILLO;19-02-25; 1.200 ;50
COM0615;800000000-2;10044;ALAMBRE CENTELSA N 10 NEGRO;09-11-25; 1.200 ;10
COM0616;800162948-7;10045;ALAMBRE CENTELSA N 10 ROJO;06-04-25; 1.200 ;20
COM0617;800095053-3;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;15-06-25; 1.200 ;10
COM0618;800000000-2;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";06-11-25; 1.200 ;100
COM0619;800054316-5;10053;ALAMBRE CENTELSA N 14 AMARILLO;16-08-25; 1.200 ;20
COM0620;800176527-8;10023;ACOPLE SANITARIO CORTO CARDENAS;19-10-25; 1.200 ;50
COM0621;800122211-1;10025;ACRONAL  DE 1/4;21-09-25; 1.200 ;10
COM0622;800013579-1;12177;AGUJAS PISTOLA PINTAR;11-07-25; 1.200 ;20
COM0623;800190106-7;10031;ALAMBRE PUA C 14 X 500MT;12-05-26; 1.200 ;100
COM0624;800190106-7;10026;ACRONAL  DE GALON;22-03-25; 1.200 ;20
COM0625;800013579-1;10045;ALAMBRE CENTELSA N 10 ROJO;12-03-26; 1.200 ;10
COM0626;800067895-0;10026;ACRONAL  DE GALON;27-10-25; 1.200 ;20
COM0627;800108632-3;10046;ALAMBRE CENTELSA N 10 VERDE;23-03-26; 1.200 ;10
COM0628;800081474-6;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;27-08-25; 1.200 ;50
COM0629;800149369-2;10020;ACOPLE LAVAMANOS CARDENAS LARGO;06-01-26; 1.200 ;50
COM0630;800081474-6;12178;ACOPLE RAPIDO PISTOLA PINTAR JUEGO X 5;13-05-25; 1.200 ;100
COM0631;800176527-8;10063;ALICATE FOCCI 8,5 DSF-1684;05-02-26; 1.200 ;10
COM0632;800081474-6;10024;ACOPLE SANITARIO GRIPLAS;06-04-25; 1.200 ;50
COM0633;800122211-1;10037;ALAMBRE CENTELSA N  8 BLANCO;12-08-25; 1.200 ;100
COM0634;800122211-1;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;12-07-25; 1.200 ;100
COM0635;800054316-5;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;10-12-25; 1.200 ;50
COM0636;800176527-8;10006;ABRAZADERA TITAN 3/4A1 40-12;07-06-25; 1.200 ;20
COM0637;800190106-7;11072;ACOPLE SANITARIO GRIVAL LARGO 55;15-04-26; 1.200 ;10
COM0638;800027158-6;11942;AGUA STOP CAUCHO GRIPLAS;12-08-25; 1.200 ;50
COM0639;800027158-6;12240;ACOPLE PASTA SAMURAY ECONOMICO;23-10-25; 1.200 ;20
COM0640;800190106-7;10036;ALAMBRE CENTELSA N  8 AZUL;28-09-25; 1.200 ;100
COM0641;800040737-0;10013;ABRAZADERA TITAN 23/8A31/8  40-40;30-01-25; 1.200 ;10
COM0642;800095053-3;11060;AGUA STOP PASTA GRIVAL;25-04-25; 1.200 ;10
COM0643;800013579-1;10047;ALAMBRE CENTELSA N 12 AMARILLO;05-05-26; 1.200 ;100
COM0644;800067895-0;11060;AGUA STOP PASTA GRIVAL;18-03-25; 1.200 ;100
COM0645;800190106-7;10025;ACRONAL  DE 1/4;09-09-25; 1.200 ;100
COM0646;800162948-7;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;28-03-26; 1.200 ;10
COM0647;800040737-0;10056;ALAMBRE CENTELSA N 14 NEGRO;29-01-25; 1.200 ;100
COM0648;800149369-2;12242;ACOPLE SAMURAY PREMIER AMARILLO;08-11-25; 1.200 ;100
COM0649;800013579-1;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";18-08-25; 1.200 ;100
COM0650;800176527-8;10001;ABRAZADERA 1/2 ECONOMICA;27-03-25; 1.200 ;100
COM0651;800054316-5;10037;ALAMBRE CENTELSA N  8 BLANCO;01-04-26; 1.200 ;50
COM0652;800190106-7;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;10-02-26; 1.200 ;10
COM0653;800027158-6;10036;ALAMBRE CENTELSA N  8 AZUL;06-04-25; 1.200 ;10
COM0654;800067895-0;10043;ALAMBRE CENTELSA N 10 BLANCO;04-10-25; 1.200 ;50
COM0655;800190106-7;12187;ACOPLE RAPIDO PISTOLA PINTAR;12-03-26; 1.200 ;50
COM0656;800108632-3;10044;ALAMBRE CENTELSA N 10 NEGRO;18-02-26; 1.200 ;100
COM0657;800149369-2;10050;ALAMBRE CENTELSA N 12 NEGRO;01-05-25; 1.200 ;20
COM0658;800095053-3;12177;AGUJAS PISTOLA PINTAR;15-10-25; 1.200 ;20
COM0659;800176527-8;10016;ACEITE USA1 X 30 CC;13-01-25; 1.200 ;10
COM0660;800013579-1;10021;ACOPLE LAVAMANOS GRIPLAS;20-10-25; 1.200 ;50
COM0661;800027158-6;10034;ALAMBRE PUA C16 X 400MT CORSAN;21-01-25; 1.200 ;50
COM0662;800122211-1;10035;ALAMBRE CENTELSA N  8 AMARILLO;27-01-25; 1.200 ;100
COM0663;800067895-0;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";14-04-26; 1.200 ;100
COM0664;800122211-1;10035;ALAMBRE CENTELSA N  8 AMARILLO;22-07-25; 1.200 ;10
COM0665;800149369-2;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";31-01-26; 1.200 ;50
COM0666;800067895-0;10042;ALAMBRE CENTELSA N 10 AZUL;21-11-25; 1.200 ;100
COM0667;800081474-6;12595;ADAPTADOR DE 1 EMT;10-04-25; 1.200 ;20
COM0668;800135790-2;10064;ALICATE STANLEY N 8 84-023;26-02-25; 1.200 ;50
COM0669;800108632-3;11059;AGUA STOP CAUCHO GRIVAL;04-09-25; 1.200 ;20
COM0670;800000000-2;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";02-12-25; 1.200 ;10
COM0671;800162948-7;10054;ALAMBRE CENTELSA N 14 AZUL;02-11-25; 1.200 ;20
COM0672;800000000-2;10049;ALAMBRE CENTELSA N 12 BLANCO;17-03-26; 1.200 ;50
COM0673;800027158-6;10010;ABRAZADERA TITAN 11/4A2 40-28;26-09-25; 1.200 ;50
COM0674;800027158-6;10002;ABRAZADERA TITAN 5/16-15/32 10-00;25-01-25; 1.200 ;10
COM0675;800027158-6;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";23-03-25; 1.200 ;50
COM0676;800135790-2;10058;ALAMBRE CENTELSA N 14 VERDE;29-03-26; 1.200 ;10
COM0677;800067895-0;10016;ACEITE USA1 X 30 CC;20-10-25; 1.200 ;50
COM0678;800108632-3;10031;ALAMBRE PUA C 14 X 500MT;09-02-25; 1.200 ;100
COM0679;800190106-7;10063;ALICATE FOCCI 8,5 DSF-1684;04-08-25; 1.200 ;100
COM0680;800190106-7;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";26-03-25; 1.200 ;20
COM0681;800040737-0;10047;ALAMBRE CENTELSA N 12 AMARILLO;21-05-25; 1.200 ;20
COM0682;800162948-7;10062;ALICATE 8 NARANJA DSF-6050;10-09-25; 1.200 ;50
COM0683;800067895-0;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;11-04-26; 1.200 ;10
COM0684;800108632-3;12240;ACOPLE PASTA SAMURAY ECONOMICO;23-01-25; 1.200 ;100
COM0685;800000000-2;10063;ALICATE FOCCI 8,5 DSF-1684;09-01-26; 1.200 ;100
COM0686;800067895-0;10045;ALAMBRE CENTELSA N 10 ROJO;17-07-25; 1.200 ;100
COM0687;800108632-3;10008;ABRAZADERA TITAN 1A19/16 40-20;24-02-26; 1.200 ;100
COM0688;800067895-0;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;07-04-26; 1.200 ;50
COM0689;800081474-6;10051;ALAMBRE CENTELSA N 12 ROJO;28-01-26; 1.200 ;20
COM0690;800067895-0;11830;ALQUITRAN POR KILO;16-04-26; 1.200 ;20
COM0691;800108632-3;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";12-05-26; 1.200 ;10
COM0692;800190106-7;10020;ACOPLE LAVAMANOS CARDENAS LARGO;10-05-26; 1.200 ;100
COM0693;800162948-7;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;13-04-26; 1.200 ;20
COM0694;800108632-3;10055;ALAMBRE CENTELSA N 14 BLANCO;22-12-25; 1.200 ;100
COM0695;800108632-3;10023;ACOPLE SANITARIO CORTO CARDENAS;27-07-25; 1.200 ;20
COM0696;800081474-6;10051;ALAMBRE CENTELSA N 12 ROJO;25-03-25; 1.200 ;10
COM0697;800027158-6;10016;ACEITE USA1 X 30 CC;30-12-25; 1.200 ;10
COM0698;800000000-2;10037;ALAMBRE CENTELSA N  8 BLANCO;20-10-25; 1.200 ;100
COM0699;800190106-7;10005;ABRAZADERA TITAN 1/2A3/4  40-06;09-04-26; 1.200 ;10
COM0700;800081474-6;10005;ABRAZADERA TITAN 1/2A3/4  40-06;13-11-25; 1.200 ;50
COM0701;800162948-7;10051;ALAMBRE CENTELSA N 12 ROJO;07-08-25; 1.200 ;100
COM0702;800108632-3;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;09-07-25; 1.200 ;100
COM0703;800176527-8;10018;ACIDO CORRIENTE X 480;10-12-25; 1.200 ;100
COM0704;800067895-0;10012;ABRAZADERA TITAN  2A2-3/8 40-36;13-04-25; 1.200 ;20
COM0705;800149369-2;10054;ALAMBRE CENTELSA N 14 AZUL;27-07-25; 1.200 ;20
COM0706;800095053-3;10039;ALAMBRE CENTELSA N  8 ROJO;22-03-25; 1.200 ;10
COM0707;800162948-7;10062;ALICATE 8 NARANJA DSF-6050;12-05-25; 1.200 ;20
COM0708;800067895-0;10084;AGUAMONIACO  FRASCO X 480;23-05-25; 1.200 ;10
COM0709;800190106-7;12597;ADAPTADOR DE 3/4 EMT;03-05-25; 1.200 ;100
COM0710;800040737-0;10022;ACOPLE SANITARIO CARDENAS LARGO;21-07-25; 1.200 ;10
COM0711;800027158-6;11058;ACOPLE SANITARIO GRIVAL 40 CMS;19-08-25; 1.200 ;10
COM0712;800190106-7;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;15-08-25; 1.200 ;10
COM0713;800176527-8;12187;ACOPLE RAPIDO PISTOLA PINTAR;11-08-25; 1.200 ;20
COM0714;800162948-7;10052;ALAMBRE CENTELSA N 12 VERDE;31-03-25; 1.200 ;100
COM0715;800135790-2;10025;ACRONAL  DE 1/4;04-09-25; 1.200 ;10
COM0716;800190106-7;10051;ALAMBRE CENTELSA N 12 ROJO;19-11-25; 1.200 ;20
COM0717;800081474-6;11060;AGUA STOP PASTA GRIVAL;25-05-25; 1.200 ;20
COM0718;800095053-3;12177;AGUJAS PISTOLA PINTAR;29-01-26; 1.200 ;100
COM0719;800040737-0;10064;ALICATE STANLEY N 8 84-023;28-01-26; 1.200 ;50
COM0720;800095053-3;10038;ALAMBRE CENTELSA N  8 NEGRO;10-01-26; 1.200 ;100
COM0721;800149369-2;10031;ALAMBRE PUA C 14 X 500MT;27-02-25; 1.200 ;20
COM0722;800013579-1;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;16-09-25; 1.200 ;10
COM0723;800054316-5;10040;ALAMBRE CENTELSA N  8 VERDE;07-04-26; 1.200 ;10
COM0724;800190106-7;10057;ALAMBRE CENTELSA N 14 ROJO;03-11-25; 1.200 ;10
COM0725;800176527-8;10001;ABRAZADERA 1/2 ECONOMICA;15-09-25; 1.200 ;10
COM0726;800027158-6;10056;ALAMBRE CENTELSA N 14 NEGRO;22-01-25; 1.200 ;100
COM0727;800135790-2;10033;ALAMBRE PUA C16 X 200MT CORSAN;08-01-25; 1.200 ;100
COM0728;800176527-8;12242;ACOPLE SAMURAY PREMIER AMARILLO;12-10-25; 1.200 ;20
COM0729;800054316-5;10033;ALAMBRE PUA C16 X 200MT CORSAN;22-10-25; 1.200 ;20
COM0730;800149369-2;10017;ACEITE USA1 X 70 CC;15-03-25; 1.200 ;50
COM0731;800095053-3;10039;ALAMBRE CENTELSA N  8 ROJO;15-12-25; 1.200 ;50
COM0732;800081474-6;10049;ALAMBRE CENTELSA N 12 BLANCO;22-05-25; 1.200 ;20
COM0733;800013579-1;10036;ALAMBRE CENTELSA N  8 AZUL;17-01-26; 1.200 ;100
COM0734;800027158-6;10059;ALCOHOL INDUSTRIAL X 500;27-07-25; 1.200 ;50
COM0735;800108632-3;10011;ABRAZADERA TITAN 13/4A21/2  40-32;05-07-25; 1.200 ;20
COM0736;800067895-0;10036;ALAMBRE CENTELSA N  8 AZUL;25-03-25; 1.200 ;10
COM0737;800095053-3;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;08-03-25; 1.200 ;50
COM0738;800176527-8;10038;ALAMBRE CENTELSA N  8 NEGRO;25-08-25; 1.200 ;20
COM0739;800054316-5;10044;ALAMBRE CENTELSA N 10 NEGRO;14-04-25; 1.200 ;100
COM0740;800000000-2;10025;ACRONAL  DE 1/4;28-12-25; 1.200 ;10
COM0741;800000000-2;10002;ABRAZADERA TITAN 5/16-15/32 10-00;28-02-26; 1.200 ;10
COM0742;800013579-1;10021;ACOPLE LAVAMANOS GRIPLAS;09-03-25; 1.200 ;100
COM0743;800122211-1;10027;AEROGRAFO F75 400 ML DSF-1499;10-03-26; 1.200 ;50
COM0744;800040737-0;10015;ABRAZADERA TITAN 31/2A45/16 40-56;05-04-26; 1.200 ;50
COM0745;800135790-2;10084;AGUAMONIACO  FRASCO X 480;08-03-26; 1.200 ;20
COM0746;800000000-2;10040;ALAMBRE CENTELSA N  8 VERDE;25-10-25; 1.200 ;20
COM0747;800176527-8;10053;ALAMBRE CENTELSA N 14 AMARILLO;02-02-25; 1.200 ;10
COM0748;800176527-8;10986;AGUA STOP ARGOLLA GERFOR 581140;12-08-25; 1.200 ;20
COM0749;800081474-6;10054;ALAMBRE CENTELSA N 14 AZUL;12-03-25; 1.200 ;100
COM0750;800000000-2;10023;ACOPLE SANITARIO CORTO CARDENAS;10-04-25; 1.200 ;100
COM0751;800108632-3;11072;ACOPLE SANITARIO GRIVAL LARGO 55;01-09-25; 1.200 ;50
COM0752;800067895-0;10043;ALAMBRE CENTELSA N 10 BLANCO;19-04-25; 1.200 ;50
COM0753;800162948-7;12187;ACOPLE RAPIDO PISTOLA PINTAR;24-07-25; 1.200 ;10
COM0754;800190106-7;10037;ALAMBRE CENTELSA N  8 BLANCO;11-04-25; 1.200 ;100
COM0755;800054316-5;10011;ABRAZADERA TITAN 13/4A21/2  40-32;23-01-25; 1.200 ;50
COM0756;800027158-6;10001;ABRAZADERA 1/2 ECONOMICA;13-11-25; 1.200 ;10
COM0757;800013579-1;10011;ABRAZADERA TITAN 13/4A21/2  40-32;22-06-25; 1.200 ;10
COM0758;800149369-2;10039;ALAMBRE CENTELSA N  8 ROJO;27-04-26; 1.200 ;20
COM0759;800040737-0;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;23-02-26; 1.200 ;20
COM0760;800027158-6;10055;ALAMBRE CENTELSA N 14 BLANCO;22-11-25; 1.200 ;20
COM0761;800040737-0;10056;ALAMBRE CENTELSA N 14 NEGRO;25-06-25; 1.200 ;100
COM0762;800027158-6;10033;ALAMBRE PUA C16 X 200MT CORSAN;25-01-25; 1.200 ;20
COM0763;800013579-1;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;27-06-25; 1.200 ;10
COM0764;800135790-2;10021;ACOPLE LAVAMANOS GRIPLAS;18-03-25; 1.200 ;50
COM0765;800190106-7;10024;ACOPLE SANITARIO GRIPLAS;02-05-25; 1.200 ;100
COM0766;800081474-6;10016;ACEITE USA1 X 30 CC;11-12-25; 1.200 ;100
COM0767;800095053-3;12242;ACOPLE SAMURAY PREMIER AMARILLO;23-12-25; 1.200 ;50
COM0768;800013579-1;10058;ALAMBRE CENTELSA N 14 VERDE;24-04-25; 1.200 ;100
COM0769;800081474-6;11058;ACOPLE SANITARIO GRIVAL 40 CMS;11-05-26; 1.200 ;10
COM0770;800190106-7;10035;ALAMBRE CENTELSA N  8 AMARILLO;29-10-25; 1.200 ;100
COM0771;800054316-5;10021;ACOPLE LAVAMANOS GRIPLAS;11-02-25; 1.200 ;20
COM0772;800013579-1;10031;ALAMBRE PUA C 14 X 500MT;12-06-25; 1.200 ;100
COM0773;800095053-3;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;26-06-25; 1.200 ;50
COM0774;800176527-8;10008;ABRAZADERA TITAN 1A19/16 40-20;14-04-25; 1.200 ;10
COM0775;800149369-2;10047;ALAMBRE CENTELSA N 12 AMARILLO;03-10-25; 1.200 ;10
COM0776;800135790-2;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;21-08-25; 1.200 ;50
COM0777;800108632-3;12240;ACOPLE PASTA SAMURAY ECONOMICO;15-12-25; 1.200 ;20
COM0778;800108632-3;10015;ABRAZADERA TITAN 31/2A45/16 40-56;25-06-25; 1.200 ;50
COM0779;800013579-1;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;09-02-25; 1.200 ;50
COM0780;800176527-8;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";04-04-26; 1.200 ;50
COM0781;800081474-6;12187;ACOPLE RAPIDO PISTOLA PINTAR;13-03-26; 1.200 ;20
COM0782;800000000-2;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;16-05-25; 1.200 ;10
COM0783;800095053-3;10056;ALAMBRE CENTELSA N 14 NEGRO;02-03-26; 1.200 ;10
COM0784;800176527-8;10017;ACEITE USA1 X 70 CC;24-03-26; 1.200 ;100
COM0785;800122211-1;10049;ALAMBRE CENTELSA N 12 BLANCO;22-05-25; 1.200 ;50
COM0786;800000000-2;10057;ALAMBRE CENTELSA N 14 ROJO;25-08-25; 1.200 ;10
COM0787;800108632-3;10021;ACOPLE LAVAMANOS GRIPLAS;24-04-25; 1.200 ;20
COM0788;800176527-8;10036;ALAMBRE CENTELSA N  8 AZUL;05-09-25; 1.200 ;100
COM0789;800162948-7;10008;ABRAZADERA TITAN 1A19/16 40-20;09-02-25; 1.200 ;20
COM0790;800162948-7;12242;ACOPLE SAMURAY PREMIER AMARILLO;16-10-25; 1.200 ;10
COM0791;800190106-7;12596;ADAPTADOR DE 1/2 EMT;24-03-26; 1.200 ;20
COM0792;800190106-7;10045;ALAMBRE CENTELSA N 10 ROJO;29-04-25; 1.200 ;10
COM0793;800149369-2;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;07-04-25; 1.200 ;50
COM0794;800122211-1;10002;ABRAZADERA TITAN 5/16-15/32 10-00;09-06-25; 1.200 ;100
COM0795;800149369-2;10001;ABRAZADERA 1/2 ECONOMICA;04-12-25; 1.200 ;50
COM0796;800081474-6;10010;ABRAZADERA TITAN 11/4A2 40-28;15-06-25; 1.200 ;20
COM0797;800162948-7;12177;AGUJAS PISTOLA PINTAR;10-01-25; 1.200 ;50
COM0798;800190106-7;10011;ABRAZADERA TITAN 13/4A21/2  40-32;09-11-25; 1.200 ;50
